file_path,genre,mfcc0,mfcc1,mfcc2,mfcc3,mfcc4,mfcc5,mfcc6,mfcc7,mfcc8,mfcc9,mfcc10,mfcc11,mfcc12,mfcc13,mfcc14,mfcc15,mfcc16,mfcc17,mfcc18,mfcc19,mfcc20,mfcc21,mfcc22,mfcc23,mfcc24,mfcc25,mfcc26,mfcc27,mfcc28,mfcc29
data\blues\blues.00068.wav,blues,-113.19473,88.705864,-8.925186,49.482693,-34.573833,15.864125,-17.744791,14.710542,-11.202,15.367768,-15.07657,8.7476635,-18.63179,5.4699717,-9.263917,8.01712,-9.552175,5.871999,-4.401514,3.614706,-4.883487,-0.19972293,-6.3449955,1.7532963,-2.538562,-3.5511727,-2.4416497,-0.36921993,-1.505883,-6.1900134
data\blues\blues.00069.wav,blues,-121.42954,96.12303,-19.616804,48.020565,-38.80819,24.758066,-32.945824,8.104195,-17.81152,6.1132855,-19.998335,6.7939243,-19.340662,-0.10921188,-12.248765,-4.92023,-10.407991,-2.0489688,-1.765213,-3.9528494,-4.609216,-8.909391,-7.4973545,1.7577341,-0.7093914,-3.7362053,-2.868427,-3.2505238,3.5970652,-4.6479516
data\blues\blues.00070.wav,blues,-133.0444,105.72739,-22.146265,41.81865,-26.996668,19.124523,-26.56932,19.24604,-15.334524,6.9896555,-10.818551,6.7937427,-11.729828,4.40094,-6.044507,1.9662837,-12.326304,3.2550435,-8.811428,-3.3753583,-2.2599452,-4.453049,-4.0276895,-7.603407,-0.28815186,-2.7241817,2.9284654,0.32908636,0.1349639,-3.3819296
data\blues\blues.00071.wav,blues,-89.391495,93.78779,-14.57109,54.391533,-33.51502,19.421158,-19.763674,13.022463,-13.869496,14.611718,-14.970264,10.589299,-18.023413,6.658279,-10.205867,6.529359,-10.848846,3.3216321,-6.1875305,2.9994206,-4.6962333,-1.6413393,-8.338877,1.7055302,-1.5616792,-2.8382208,-4.682485,0.90786934,-1.6937162,-6.3441067
data\blues\blues.00072.wav,blues,-118.68192,87.62362,6.558794,45.09805,-38.915707,20.813007,-26.863337,13.798009,-17.23861,5.1101575,-15.709853,3.981842,-27.549044,3.04777,-15.956566,10.867772,-12.65191,2.8237092,-13.335965,-4.3752894,-3.2194529,-1.4104849,-9.466898,6.4567895,-3.5857449,0.0020342492,-5.0978255,-1.9225309,1.6941015,-4.1990485
data\blues\blues.00073.wav,blues,-30.129288,103.7448,-19.765732,56.411625,-12.72487,20.194227,-17.348097,16.309156,-18.444427,8.932052,-11.661623,11.210427,-8.851257,9.101229,-3.5740457,4.384886,-2.8308275,4.7261167,0.48242334,1.4773945,-0.7654931,6.0942316,-2.0098197,4.135743,1.0364815,-1.81326,-0.72586054,-2.525665,-0.30221605,0.9510585
data\blues\blues.00074.wav,blues,-56.03289,87.84067,-1.6012412,41.205364,-5.620271,27.784927,-24.002584,21.768122,-18.42899,12.328123,-13.717034,11.850819,-3.9822721,7.09853,-4.468587,5.1225457,-6.652361,5.871458,-3.6964025,-1.9647617,-6.1451473,2.9460554,-2.619877,1.3128663,-0.32909626,-1.7489414,-3.0896685,-3.0451953,-2.242893,1.9863019
data\blues\blues.00075.wav,blues,-86.33548,92.7005,-15.399187,54.05201,0.8667875,31.560293,-14.622711,23.325447,-14.978637,15.339354,-7.0493617,12.182225,-6.110912,7.021336,-5.8126974,7.440921,-6.0741916,3.3776991,-4.2786126,1.2500929,-2.4599047,2.6622274,-4.184247,-1.1607558,-0.10581762,0.8219787,1.73072,0.12870911,-3.1283863,-1.3804086
data\blues\blues.00076.wav,blues,-52.701164,74.455414,-18.715458,56.307217,-3.9593265,31.987156,-16.45779,22.41769,-12.262029,27.228352,-9.233885,7.8071027,-10.567175,6.944951,-9.136492,13.022678,-9.85732,3.6924515,-4.954326,4.4225,1.0173215,7.3394947,-6.427201,-0.6662664,2.1653953,-0.1446372,-4.6730843,-3.295002,-3.9344532,3.8313706
data\blues\blues.00077.wav,blues,-29.039146,104.53732,-30.978956,38.15443,-7.991592,30.89167,-20.596235,25.83078,-12.959671,16.941612,-12.263682,10.786708,-10.564546,6.8762565,-10.298928,6.9682097,-10.256611,0.7044422,-6.006501,1.3486158,-3.8912113,1.5544182,-5.8711033,-1.4135525,-0.444583,-3.6927502,-0.7075472,-1.2990065,-4.2841296,-2.340547
data\blues\blues.00078.wav,blues,-2.5510163,101.25788,-33.92729,41.518402,-13.815158,31.920723,-21.868603,24.458948,-15.881364,15.794475,-14.372411,12.507441,-13.373969,6.1127505,-9.06967,5.0332956,-11.333126,3.1684957,-4.5717015,-4.0338807,-6.0212836,0.86576915,-0.59356123,5.5264482,2.5037053,-0.9462662,-3.6474829,-5.448849,-2.0579648,0.38600162
data\blues\blues.00079.wav,blues,-3.5590715,92.92779,-25.118544,45.18721,-10.871894,31.86242,-18.057922,28.628012,-10.234054,14.673487,-14.906988,14.751648,-15.609781,9.549894,-14.79873,2.0748363,-13.824648,3.5714698,-5.9716425,-1.6474386,-5.835134,3.5978308,-5.36163,0.57222563,-1.5049881,-3.46618,-3.5543606,-4.080888,-1.6188868,0.70310414
data\blues\blues.00080.wav,blues,-54.747242,119.48588,-34.86474,37.537148,-15.886235,22.081097,-14.668315,18.534313,-9.643757,11.258853,-11.732052,11.53912,-6.4307194,1.7856675,-5.876253,0.380291,-9.063585,-2.0153258,-5.416969,0.02883604,-1.5042777,-0.3737493,-0.32478246,0.18888383,0.54647064,-4.333188,-1.0152011,-0.9043913,-1.6406802,-5.6810927
data\blues\blues.00081.wav,blues,-26.955238,107.34024,-46.812206,40.932655,-21.469864,24.816854,-18.947702,15.260985,-15.0442505,12.270949,-15.239539,14.331287,-13.830045,7.565649,-6.1833706,0.33221087,-6.835121,0.97067875,-7.571379,2.9214706,-3.8944402,-3.8494918,-3.3093247,0.5781588,-0.25350478,-4.4550786,-3.0893185,1.5456702,2.078928,-0.74905914
data\blues\blues.00082.wav,blues,-29.400257,108.69148,-25.589895,38.440144,-18.353867,21.7857,-25.172714,22.406967,-17.606058,14.675623,-12.086358,5.4621906,-7.70603,7.410018,-11.327916,7.2359223,-9.470523,1.9366981,-6.331344,-1.3017331,-6.593303,4.84951,0.2270093,-0.5585411,-0.6616773,-1.1548578,-1.3959992,0.8078232,-2.8606176,-7.2519336
data\blues\blues.00083.wav,blues,-19.893549,98.89588,-24.47666,49.585854,-16.200876,30.19781,-18.029512,27.55483,-11.405636,14.877994,-8.908682,11.671264,-10.886021,9.310545,-5.8320613,9.2586565,-4.0494967,3.251027,-3.466164,2.3792584,2.1953487,1.7427548,-3.120714,-4.933648,-2.3653169,-0.01295072,1.5727457,-2.5365322,-2.4815993,-1.1001666
data\blues\blues.00084.wav,blues,-38.994843,112.03825,-31.817707,38.240677,-6.320669,23.330563,-18.778877,23.932188,-10.934216,13.2348585,-14.38119,13.326929,-10.922001,9.794659,-5.0327086,7.201395,-6.7550354,2.6630876,-4.382442,0.41451108,-2.2249386,-0.14817432,-2.8123128,1.2483788,0.29965648,-4.748472,-1.0306054,-0.19270009,3.0564573,-1.106166
data\blues\blues.00085.wav,blues,-180.14874,131.41078,0.5733359,43.165672,14.135556,25.621374,-5.315874,12.034328,-13.538714,-1.0941217,-7.614392,2.7180746,0.7742721,1.9981467,-6.0900593,3.488055,-8.33755,3.2056518,-0.93039954,-2.2530372,-4.902693,-5.234751,-3.5678477,-4.342048,3.5514646,-3.5202723,-2.539766,-1.2134315,-0.8154583,-0.57965505
data\blues\blues.00086.wav,blues,-212.8154,139.06923,9.454341,35.44627,12.709544,20.417664,-5.5739536,10.893662,-8.731713,8.055455,0.1637972,2.6417468,-1.0257348,-1.4032178,-4.7048326,1.1418108,-9.476274,-2.190912,-4.0981097,-3.3432798,-3.9324872,-3.344031,-4.183478,-3.825785,-0.14086522,-4.639099,-2.8242474,-2.609193,-3.0466259,-1.2647554
data\blues\blues.00087.wav,blues,-155.51651,125.655754,1.5753218,45.82987,0.9089945,25.391241,-10.813493,15.574149,-11.929206,1.2717782,-6.6615033,-0.7791248,-7.7492247,0.41930732,-7.0296316,4.0091085,-6.2660284,0.951334,2.0064611,-5.7357626,0.7464647,-3.2399251,-4.032606,-5.058786,-3.2350485,-6.3621545,-3.7153125,-4.9658976,-2.8267682,-3.2072048
data\blues\blues.00088.wav,blues,-194.27951,151.85118,-1.1928877,39.1946,16.582485,18.252386,-1.399161,14.87771,-11.616781,2.4488766,-5.0791736,3.9416006,-0.9037844,0.63561094,-8.353415,-7.5132484,-8.047445,-5.4091463,-2.5346594,0.12955076,-2.8140547,-5.2526765,-1.1235644,-0.92269814,-0.20161277,-3.9839506,-1.4088037,-2.406617,-3.0464382,0.38298962
data\blues\blues.00089.wav,blues,-346.88687,139.24796,24.084862,22.264015,18.647842,11.657903,9.017679,6.977828,-2.0233011,5.420398,1.6508172,-2.3530064,3.193639,0.70529956,-3.092132,-2.1101782,-2.2120807,-4.5766625,-4.726689,0.059275318,-4.4688473,-6.593693,-5.239403,-5.0403824,-0.4473329,-1.1153024,-3.4477713,-3.9167473,-4.7817855,-5.0288033
data\blues\blues.00090.wav,blues,-177.48735,115.33375,9.963014,54.05621,7.6156197,28.31573,-9.070212,20.05844,-15.0455475,6.222492,-5.688931,1.379896,-5.843507,5.0113225,-0.75529695,5.057277,-5.084398,-2.7971687,2.4293883,-5.3729057,-1.6767246,-0.5380232,-3.6186402,-6.5971627,-5.2964168,-3.7190225,-6.6492357,-3.3964224,-3.2133977,-4.056565
data\blues\blues.00091.wav,blues,-236.38347,161.695,-1.1533349,27.288706,9.581352,20.619045,0.23412775,13.796686,-0.50091976,10.18543,-4.454619,5.5080886,-3.7167218,-0.89152694,-4.904812,-2.8723423,-3.7585268,-3.3457856,-2.416106,-3.7838302,-1.4093449,-0.37062696,-2.558112,-4.6776013,-4.39635,-5.396803,-4.3557734,-3.8899868,-3.813488,-4.3439436
data\blues\blues.00092.wav,blues,-332.30798,128.08076,28.825216,41.83606,31.234669,23.35822,5.787223,8.996202,-3.8611279,3.739,-0.86905843,-0.43693084,1.4746557,-1.5670478,-0.8314689,2.168971,-3.891913,-4.1972795,-5.9321833,-3.447435,-2.0808673,-1.4672396,-4.1928573,-6.7015915,0.6620339,-2.6165075,-2.8914754,-2.299922,-1.435779,-1.4528494
data\blues\blues.00093.wav,blues,-350.3589,169.54633,31.780228,16.713755,28.661758,19.24909,7.846699,10.039795,4.742695,2.915623,3.8965418,1.8103498,-5.970981,-5.258748,-0.2288824,-1.7753276,-3.7088392,0.17516911,2.0766783,-2.892004,-3.7142465,0.465858,-0.7480131,-3.4358072,-4.2008686,-8.209533,-8.234818,-3.2921562,0.62365353,1.1181301
data\blues\blues.00094.wav,blues,-206.28116,126.62033,10.590663,43.21572,12.4949,19.41366,0.35196796,12.730944,-4.5792894,4.0580115,-4.4092126,3.663423,-1.4560472,-1.7015551,-7.1546535,1.1864166,-6.2258005,0.6012725,-1.6042643,-0.5392201,-0.8862592,-6.5248184,-11.077632,-7.6341925,3.1299925,-2.0244,-2.8698857,-2.884019,-2.5431824,-4.1076922
data\blues\blues.00095.wav,blues,-130.58154,139.9749,-1.2707361,39.310425,-6.3536654,19.767845,-11.213425,27.243687,-16.53454,7.0218787,-1.2004069,1.6136365,-6.6290407,4.9524617,-1.633869,0.9539638,-4.8416095,-5.970589,-2.78672,-6.4928164,-0.78786004,1.1476467,-3.931709,-5.7693195,-3.4421303,-3.4035313,-6.284146,-4.5089364,-2.6339426,-4.3806944
data\blues\blues.00096.wav,blues,-314.58218,139.91444,11.862516,30.102106,-7.5390363,14.907039,-2.6808991,6.701544,-6.395509,2.8176138,-11.706482,2.063028,-11.438628,-9.510527,-15.186693,-9.362389,-5.6654944,1.5621173,0.89712536,-7.9567275,-0.73526037,-0.644767,-2.889566,-7.705658,-1.5223546,-3.4632006,-4.7301564,-3.2352464,-3.9772873,-5.627312
data\blues\blues.00097.wav,blues,-148.6477,145.73776,-9.363346,48.451443,10.543868,18.014605,-2.6345782,16.958082,-11.506824,8.731704,-8.173254,3.2235358,-0.6797588,-0.7301853,-6.8214393,-3.9379206,-15.737845,-5.5963683,-5.7979054,-0.047467966,-0.69984704,-0.21396583,-2.4934683,-1.918066,1.3390719,-2.7906241,1.8464268,-0.4774257,-3.0626686,-3.5000873
data\blues\blues.00098.wav,blues,-90.70722,100.10758,-23.924429,52.588306,-20.928015,31.502182,-11.213113,20.094328,-10.915236,17.563923,-14.097336,12.994508,-11.420426,2.911845,-12.017497,4.827647,-11.16541,1.1622111,-3.9213326,3.2532017,-2.538079,-1.3003563,-5.8227477,-2.6807666,-3.744251,-3.011157,-1.4032667,-0.6158415,0.78608304,-4.6999254
data\blues\blues.00099.wav,blues,-177.19162,136.2142,-26.910713,36.37278,-18.759426,20.905872,-1.7765746,3.0159326,-5.59941,5.6345954,-8.114803,5.645384,-10.786549,-2.4161382,-6.942407,-2.508999,-5.207821,-3.4113264,-3.249949,-2.684024,1.06119,-1.6103038,-0.44276354,-2.0527515,-1.0907017,-3.9079242,-1.4569927,-0.86314315,2.4046347,-0.19048543
data\classical\classical.00000.wav,classical,-268.18002,135.68788,-34.07107,25.634863,-12.970324,17.894695,-9.997608,5.629224,-14.146461,7.497626,-3.9705248,8.258683,-1.3527374,-0.377399,1.0275253,3.8083541,-0.30203083,1.7795613,0.89097947,-0.8330715,-2.301403,0.17312159,4.216769,0.69063866,-1.0909206,-3.47275,3.251333,-4.133371,-1.1389484,2.3769906
data\classical\classical.00001.wav,classical,-324.09195,133.59413,-25.021385,24.567686,-11.939837,17.660225,-5.522583,1.7202383,-10.571336,-0.8508677,-7.797244,3.5256078,5.046798,1.3635533,3.0031667,-3.1203182,-4.2890625,0.5890151,2.8685892,0.3691809,-1.209566,0.7717298,2.2021315,1.0375469,5.3257413,2.5214386,3.4094646,-1.231154,6.674513,11.371762
data\classical\classical.00002.wav,classical,-235.30643,141.13675,-34.679047,30.99717,-16.400242,23.120686,-11.043703,7.6586432,-19.017239,4.2365456,-11.835343,8.918064,-1.442469,4.288449,1.4757489,3.1938703,-1.3142381,2.931815,-1.6683867,-2.8998587,-3.5499635,0.8111563,2.9984715,0.3700945,1.3143061,-2.9371462,3.660335,-0.87929946,-0.21752618,-3.3073938
data\classical\classical.00003.wav,classical,-326.89987,127.39418,-30.584469,37.47575,-5.291166,20.80699,-1.7857137,-4.6031647,-4.048745,5.2380347,-0.64287156,2.8008628,7.245895,3.9837852,-2.390974,1.4819995,0.5834609,-0.60632175,2.334065,2.65221,4.556864,-0.29966655,-1.5916986,0.16964637,1.1895957,-0.041591797,2.1003845,0.35753354,1.0280898,-2.6847355
data\classical\classical.00004.wav,classical,-259.96228,118.93238,-35.60653,31.990017,-16.535492,10.620698,-15.65591,7.4423375,-5.810465,8.268948,-18.018595,-1.1994923,-6.346673,2.7660382,-2.5898237,4.387975,-4.1366515,-4.7818193,-4.776668,-4.6100764,6.5784154,4.7631226,3.6904922,0.38507938,3.2863822,4.2884665,9.102637,6.108306,3.9631336,-5.2642097
data\classical\classical.00005.wav,classical,-264.2774,138.15092,-30.101551,37.824226,-7.180178,6.7829356,-11.8189,4.712041,-9.843633,5.8637476,-9.573777,2.6703959,-4.7964425,-1.403382,-2.0961945,2.9775221,3.3557787,4.811315,1.7625698,-1.8270731,0.0363821,2.9253602,3.5796103,0.048732888,-1.2263851,-2.5726717,-0.61799544,-2.2240465,0.8880065,-3.083752
data\classical\classical.00006.wav,classical,-295.74353,134.53831,-22.449306,40.759247,-5.8759804,9.276347,-11.875942,6.2949286,-8.866929,4.406289,-9.378154,4.06138,1.625683,5.1374664,5.440424,2.281029,-1.8154349,-2.9235117,0.13862069,3.1956718,3.633853,-3.3419797,-2.8379428,-0.024172096,3.4314725,-1.0708379,3.2683203,4.7057953,3.1990063,-7.076868
data\classical\classical.00007.wav,classical,-286.86823,135.91835,-24.436617,36.66117,-6.2452145,6.9629345,-8.168272,3.8440666,-4.3983455,6.4327855,-4.1305766,1.5490413,-4.3528376,-3.0135412,-0.0057282816,5.6492386,3.429659,2.8336728,1.0971845,-0.29091462,2.2135758,3.8761916,4.955414,-0.02582371,-1.1766412,-5.437211,-3.1268945,-4.1574893,2.9228995,4.514492
data\classical\classical.00008.wav,classical,-292.15292,127.763664,-29.909023,37.442085,-9.556902,5.1130486,-13.823929,7.0317283,-7.0326324,6.4920025,-9.904401,4.713663,0.3748315,1.467897,3.3925846,6.0727816,0.96153134,-0.75443643,-2.097945,0.75958467,1.5576037,-2.3567529,-0.24764769,-2.0652335,1.101425,0.7302872,3.9048758,0.47027612,2.143331,1.6066165
data\classical\classical.00009.wav,classical,-356.14395,139.79286,-6.286765,43.188293,-8.879337,11.050314,-8.39305,4.4185205,-8.283711,8.682832,-8.135776,3.4271078,-1.440631,-0.4118333,-1.7198923,-0.29489475,-0.6548906,1.1565771,-0.6220705,-0.2581347,1.6617991,1.6868861,3.7637389,2.5695944,4.3178506,-1.5783479,-2.7862618,-2.3273132,5.7238846,1.8469428
data\classical\classical.00010.wav,classical,-315.04453,128.73926,-28.93491,30.839514,-8.996638,7.9901075,-9.846989,1.441412,-8.973623,6.049842,-3.320935,7.609508,3.7989612,2.9383373,1.8396777,5.2037983,1.0788432,0.14129534,-4.532043,-2.3126304,4.418482,7.8856664,7.7803416,-0.57947534,-1.4506528,-1.0669442,2.5947816,-3.890732,2.8202493,8.388427
data\classical\classical.00011.wav,classical,-385.26587,177.27786,-9.337663,24.373219,5.805441,-4.563062,-6.356949,-6.9578943,-4.127428,3.8580673,-0.35820192,-0.9461221,-3.6705594,-2.0986044,3.6447048,0.73262936,-1.2266603,-0.745925,2.7860496,1.5408989,-2.2815201,-5.1904626,-1.6542865,1.8502365,5.1971917,7.628114,6.0552387,4.6357536,2.8063185,-4.8427615
data\classical\classical.00012.wav,classical,-362.71387,143.93861,-18.981813,30.657846,1.0281465,0.2848454,-7.9897437,-3.8509774,-8.94467,3.2497702,-4.4546375,3.649625,4.933547,3.2838128,6.360601,6.0672398,3.850726,-0.24739736,1.1675682,1.7840002,7.7737775,-0.56473815,-4.2109065,-4.384848,0.590671,5.0187583,6.6044674,6.3716955,1.5601848,-3.0097425
data\classical\classical.00013.wav,classical,-343.13556,140.08688,-20.911034,32.332195,-3.6868103,2.9435575,-10.66953,0.31910306,-5.784346,7.688079,-3.6771073,2.553818,-3.4980676,-2.2409532,-0.8364203,0.8789198,0.4735558,0.9455657,1.8694177,-0.6390268,-1.5913516,-4.917103,1.0972196,2.3972309,1.3096739,1.5183746,2.2730188,0.2713727,1.1093117,-2.2426553
data\classical\classical.00014.wav,classical,-324.6391,147.82701,-31.937817,27.408855,-4.508828,-4.1651044,-12.588299,-5.118296,-7.741826,0.8432942,-8.195583,-0.822447,1.0045003,3.6744754,6.201358,4.7141476,-0.044552878,-2.3374503,2.2290115,-0.5509062,-2.949912,-6.0298243,2.1679893,6.84011,7.662418,7.002873,4.450247,4.090998,5.5445147,-0.9023756
data\classical\classical.00015.wav,classical,-449.51437,124.97361,-19.919233,27.45221,-5.7755947,2.2272975,-6.5527916,10.601105,3.3547378,14.393793,1.9887378,5.250284,4.4267945,5.0727916,7.1730843,6.192042,7.1587806,3.852237,2.6193507,4.9503307,13.268378,7.026491,5.380807,0.9504234,-0.16437995,1.0804642,2.8576756,5.833759,9.226123,2.5025823
data\classical\classical.00016.wav,classical,-482.67636,154.86115,-5.0259824,29.737667,-1.8687441,8.223097,-4.7659545,9.646515,-3.3353906,4.5322237,-10.103474,-0.66671294,-2.4448438,-0.16459122,1.8707215,3.4802008,3.3868608,1.1131744,1.2773036,-0.6721354,-5.973352,-8.800903,2.8852053,5.243143,7.3238773,5.975862,4.2178364,0.98060423,3.5121753,1.6580359
data\classical\classical.00017.wav,classical,-311.51123,148.66138,-33.509113,10.361734,-12.907805,1.2325779,-12.908661,0.804573,-9.738699,2.0689795,-5.106063,6.7442927,4.6157765,3.765486,1.271204,1.2486949,-0.08448579,1.4975203,0.37977082,-2.9951375,0.66530985,1.9758155,4.3887076,0.40238228,0.6163334,-1.2269522,0.62189937,1.9302232,-1.9365907,-3.7075784
data\classical\classical.00018.wav,classical,-405.6831,145.69487,-0.8267259,23.067648,9.225309,-2.6439388,-5.750473,-2.0919251,-0.6470631,6.759229,2.8076077,2.446449,5.0846725,2.3814898,1.8640759,2.5028794,1.527922,-2.2602878,-1.4472849,2.6102087,4.3986564,-1.3384886,-4.6342163,-5.856779,-3.7440019,0.086950436,0.33335584,2.6058154,4.6007357,-2.3436196
data\classical\classical.00019.wav,classical,-475.86765,141.53087,-8.475214,33.992065,0.5255779,6.034853,0.027931426,9.537156,2.162517,7.0820994,-8.048426,-0.10827344,0.7882739,3.8774939,5.3098736,4.664308,6.8744106,5.3992834,1.0468252,-6.4937115,1.0814016,6.1987333,11.837688,8.613341,3.8917987,-1.0068306,-1.1746584,0.41285276,4.5994554,1.6425184
data\classical\classical.00020.wav,classical,-300.9405,161.08626,-24.240719,27.966188,-2.8622556,2.3875616,-11.273425,0.22528113,-6.841877,6.0946074,-8.138311,-1.805326,-4.1101503,-2.0455983,-1.6021353,0.64826363,1.4507607,-0.22119524,-1.2912163,-7.10176,-2.0172546,2.5657232,6.1134896,-1.3238785,-3.6467764,-0.14444575,-1.9419959,-4.6442823,2.7441585,5.3440833
data\classical\classical.00021.wav,classical,-278.22952,147.87563,-31.567955,20.35228,-9.5826435,-6.244679,-13.601204,-0.66615546,-7.274476,1.0198699,-11.758481,-0.96198523,-2.2164092,-0.57252854,1.8691946,5.1443834,2.624588,0.82450217,-1.6428111,-0.10273474,7.9184313,5.6547995,1.16658,-1.2215109,1.172594,1.6032275,1.3634238,0.71967953,1.4211177,3.5485425
data\classical\classical.00022.wav,classical,-278.78244,160.01924,-28.398985,23.062634,-2.6952755,3.0099838,-11.293977,-0.5086696,-11.364047,3.1734755,-5.1071954,4.339189,-4.0708914,-0.15333013,-1.6684712,1.6420276,1.0030911,-0.7636376,-3.8361166,-3.5538938,4.467478,4.486436,1.1287732,-4.6582484,-4.352611,-2.9839041,-0.26844713,-2.2376823,-1.3710923,-0.18660365
data\classical\classical.00023.wav,classical,-406.96542,163.13947,-2.4138153,32.456657,7.907838,9.677142,-5.4890423,9.523497,-3.1028214,10.209687,-10.385391,-5.3867083,-8.080065,-2.0578997,0.3721494,3.411156,3.4882953,7.39557,6.4349704,0.18093641,4.6843753,4.614395,5.758789,-0.11611258,0.8625677,0.47965875,0.03056926,-3.9157083,0.93129367,-0.10678171
data\classical\classical.00024.wav,classical,-223.17725,163.24625,-34.416225,24.187868,-10.304307,3.2287347,-12.884593,0.8050692,-14.284255,1.6726216,-10.143485,0.24415673,-4.545105,0.10906288,-2.8684523,1.3458036,-0.3440429,-1.0627357,-1.0944881,-8.057165,-5.5300503,-1.588672,1.4173877,-1.2322637,-0.542126,-3.7784374,-3.3215172,-6.9854565,-1.784169,2.2677975
data\classical\classical.00025.wav,classical,-221.28345,173.33664,-37.456543,24.362453,-8.687614,3.3857918,-12.841176,1.0815359,-15.328135,0.42323717,-9.623609,2.292809,-4.4855638,0.3625777,-1.4866271,1.8132915,0.22892378,-0.9652815,-0.48393935,-6.263661,-2.6758506,-3.5949495,-1.0334892,-3.6814125,-1.8807541,-3.4996734,-1.9372052,-5.564479,-0.5217781,1.7582468
data\classical\classical.00026.wav,classical,-319.33237,143.66473,-31.164366,10.908864,-5.5538907,-4.265031,-8.952561,-5.58349,-8.020538,2.3426132,-4.4772716,-0.31978709,0.97486126,1.1464473,-0.48819205,-1.3061253,0.13897365,1.496065,3.7090788,3.0729024,1.9556907,-1.6500037,1.3583568,4.193998,3.9152625,3.5217943,2.7802968,3.3310971,4.857383,-2.4362903
data\classical\classical.00027.wav,classical,-366.25018,181.5994,-5.5262704,27.008371,-4.8321323,4.6107154,-10.542602,0.16762115,-11.139511,3.584806,-10.332784,-1.078434,-4.5973077,-0.47885728,0.83569187,0.25169608,2.1313155,0.69891196,1.0251924,-3.0680041,-0.8272369,-3.4063985,0.13990732,-2.8761783,-1.6621933,-0.53862476,-0.56413853,-1.4437127,-0.7076221,2.0780396
data\classical\classical.00028.wav,classical,-228.95734,153.97128,-30.685278,20.8126,-6.08023,1.1724141,-10.788691,-3.8824687,-11.589583,0.88214755,-8.279238,-0.7267745,-3.104451,-3.4343467,-2.6240342,0.7225612,-1.9660419,-2.5158808,1.571606,-1.4897674,-5.157391,-8.000658,-0.79115885,0.5994754,1.608194,-0.38497177,-1.4193769,-3.1327753,0.4616801,-1.4637979
data\classical\classical.00029.wav,classical,-297.24658,130.27441,-30.589977,27.486969,-7.0549927,1.9900564,-11.125771,4.752086,-8.771535,5.415232,-5.375333,4.4642715,1.7346498,1.8842244,-1.3122164,1.0872453,-0.9889347,-1.4661268,0.6302652,1.1544709,-0.84595215,-3.6839468,3.7255769,3.4695165,4.4101343,2.8710523,2.4272795,0.2984213,-0.49439317,-4.0062428
